ID,Progress,Duration,age,qqm,gender,gender_3_TEXT,oc_stat,RS_1,RS_2,RS_3,RS_4,RS_5,RS_6,RS_7,RS_8,RS_9,RS_10,RS_11,RS_12,RS_13,RS_14,RS_15,RS_16,RS_17,RS_18,RS_19,RS_20,RS_21,RS_22,RS_23,RS_24,RS_25,RIES_1,RIES_2,RIES_3,RIES_4,RIES_5,RIES_6,RIES_7,RIES_8,RIES_9,RIES_10,RIES_11,RIES_12,RIES_13,RIES_14,RIES_15,RIES_16,RIES_17,RIES_18,RIES_19,RIES_20,RIES_21,RIES_22,RIES_23,RIES_24,RIES_25
1452,100,593,26,2,1,,1,5,1,5,3,1,1,1,1,4,5,5,1,4,3,2,2,1,4,2,3,7,1,3,5,3,2,5,4,5,2,4,2,2,2,4,2,4,3,4,2,2,1,3,2,4,2,3,3,2,1
1453,100,800,39,2,2,,1,6,2,2,4,6,3,5,5,6,4,2,2,2,6,3,4,2,4,6,2,2,7,5,6,6,2,2,3,4,1,2,4,3,3,4,3,1,2,3,3,2,4,3,4,2,3,4,3,5,3
1454,100,156,18,2,2,,3,4,4,3,7,4,7,3,7,6,3,3,4,5,3,5,7,5,5,7,3,5,4,4,5,1,3,4,2,3,1,3,4,3,5,2,1,3,1,2,2,2,,2,2,1,4,4,5,2,2
1455,100,280,19,2,2,,3,3,2,2,1,1,2,5,1,3,2,2,5,3,4,5,2,3,6,2,3,4,3,3,3,2,2,2,2,3,4,2,3,2,3,4,2,1,3,1,2,2,4,2,2,4,4,3,1,2,2
1456,100,365,20,2,2,,3,2,2,1,2,1,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,4,2,2,3,3,2,3,4,2,2,4,3,3,2,4,4,2,2,3,2,3,2,2,4,3,3,2,3
1457,100,376,,2,2,,3,5,3,2,6,2,6,6,4,5,5,3,3,2,5,6,3,6,3,3,3,5,7,3,6,4,4,2,3,2,5,3,3,3,4,2,5,2,4,1,2,1,1,2,4,1,4,2,2,3,2
1458,100,259,19,2,2,,3,2,2,2,2,2,3,5,3,5,1,2,3,3,2,3,3,4,3,2,3,4,5,2,5,1,4,2,3,2,1,3,1,3,2,3,4,1,3,2,4,4,4,2,2,5,1,1,1,1,1
1459,100,584,18,2,4,,3,3,4,3,2,2,6,4,4,6,4,2,3,2,5,4,3,2,2,3,2,3,6,3,4,2,4,1,2,1,3,2,3,3,5,2,4,1,2,2,3,2,3,5,4,2,3,1,2,1,2
1460,100,299,19,1,2,,3,3,1,3,1,2,2,2,2,3,2,1,2,2,3,1,2,5,5,2,1,4,6,3,6,3,4,1,4,2,2,2,1,4,4,1,2,4,3,2,5,2,1,2,4,4,2,1,1,2,3
1461,100,540,20,2,2,,3,1,2,1,2,1,3,2,2,3,2,6,3,2,1,3,1,4,5,2,1,4,3,2,4,1,2,4,3,4,1,2,2,4,2,4,2,5,4,1,2,2,3,2,2,4,2,4,2,3,2
1462,100,513,23,2,2,,3,3,2,7,2,5,3,7,5,4,3,6,6,3,2,3,3,6,3,5,1,4,7,4,4,2,5,1,2,2,3,2,2,3,3,3,3,1,4,4,4,2,2,3,4,2,3,2,3,3,3
1463,100,653,20,2,2,,3,2,3,2,3,3,6,2,6,2,3,5,3,1,2,5,2,6,2,3,3,5,6,3,5,5,4,2,4,4,4,5,2,2,4,4,4,2,2,4,2,4,2,2,2,4,2,2,2,3,4
1464,100,95,21,2,1,,4,2,2,1,3,3,3,1,2,1,3,3,2,3,1,2,2,2,2,3,2,4,2,2,3,2,2,3,4,2,1,1,1,2,2,2,3,1,2,1,2,3,3,2,3,1,1,2,2,2,2
1465,100,208,20,2,2,,3,3,2,2,4,1,2,2,2,5,2,6,3,2,3,3,3,3,3,2,3,3,6,2,6,2,2,4,2,4,4,2,2,3,4,4,2,2,4,2,4,2,2,2,2,4,4,4,5,2,5
1466,100,501,26,2,2,,1,2,1,2,1,1,2,3,2,3,2,4,3,4,3,2,2,4,2,3,1,1,5,3,2,2,3,2,2,3,2,2,2,2,2,3,4,4,5,3,3,3,1,4,3,4,1,2,1,2,1
1467,100,395,21,2,2,,3,5,2,5,2,5,2,2,2,3,2,6,5,2,1,2,2,4,2,5,2,2,6,3,3,5,4,1,2,2,2,2,2,4,2,4,2,2,4,2,3,2,2,2,4,4,1,4,1,3,1
1468,100,590,38,2,1,,1,1,2,2,1,2,4,2,2,2,2,2,2,2,1,2,2,2,2,1,2,4,1,2,2,2,1,5,2,5,5,1,5,2,1,5,2,2,5,3,2,1,2,1,2,5,5,5,5,2,5
1469,100,348,,2,1,,1,3,2,1,2,5,4,2,5,2,2,3,3,5,3,3,1,2,3,2,2,3,6,2,2,2,2,1,2,3,4,2,3,1,3,4,1,3,4,1,1,2,2,2,2,4,3,3,2,3,2
1470,100,497,20,1,2,,3,3,2,3,1,1,3,5,2,3,1,2,5,2,2,1,2,4,2,1,2,1,5,1,5,5,1,4,1,3,4,2,2,4,1,4,2,5,5,2,3,1,2,2,2,4,4,5,1,1,1
1471,100,359,22,2,2,,1,3,2,2,2,1,2,2,2,6,3,2,2,3,5,6,2,4,4,6,2,2,6,5,5,1,3,3,3,3,3,2,3,3,3,5,3,3,3,1,2,3,2,2,4,3,5,3,5,3,5
1472,100,474,21,2,1,,3,2,2,1,4,1,4,2,3,6,1,4,5,2,3,3,2,3,2,3,2,3,5,3,3,1,2,4,2,4,4,2,4,4,2,5,2,4,5,2,3,2,2,2,1,4,4,4,2,1,2
1473,100,403,50,2,1,,1,3,2,4,2,2,2,3,2,3,3,2,5,3,3,2,1,3,2,2,1,2,3,3,3,2,3,4,2,2,2,2,4,4,3,4,3,2,4,5,5,3,2,2,2,4,2,4,2,2,2
1474,100,557,,2,1,,1,1,1,1,1,1,3,3,1,2,1,1,2,1,1,2,1,1,1,1,3,4,6,1,3,3,2,3,2,4,5,2,3,2,2,4,1,1,3,4,2,2,4,2,1,5,5,5,4,1,5
1475,100,262,20,2,2,,3,2,2,2,2,2,2,2,2,2,1,3,4,2,1,3,2,2,2,2,2,2,5,2,2,3,2,4,2,3,3,2,3,3,2,4,3,2,2,4,3,2,2,2,2,4,4,3,3,2,4
1476,100,1244,20,2,2,,3,2,2,2,2,2,2,3,1,3,1,2,2,1,4,1,2,1,3,2,3,1,3,1,3,2,3,2,2,4,3,1,2,4,2,3,1,3,5,1,1,2,1,2,2,3,2,3,3,1,3
1477,100,401,20,2,2,,3,2,2,2,1,1,2,2,1,3,4,5,3,2,3,2,2,1,2,3,2,1,5,2,1,1,2,2,2,2,2,3,4,2,2,4,2,5,5,2,2,2,1,4,2,4,2,4,2,2,2
1478,100,1713,48,2,1,,1,1,1,2,2,1,2,2,1,2,1,2,2,2,3,4,1,2,1,1,5,1,1,2,2,1,2,3,2,3,3,3,4,2,1,4,2,5,4,1,3,2,1,1,3,4,4,5,4,3,3
1479,100,313,49,2,2,,1,1,2,1,2,1,1,2,1,3,1,2,3,3,2,2,2,4,2,3,1,2,5,2,3,1,1,2,2,4,1,4,2,2,2,5,2,5,3,3,3,2,3,2,2,4,1,5,1,3,1
1480,100,365,20,2,1,,3,2,2,2,3,1,5,4,2,2,3,1,3,3,3,2,3,4,5,5,5,5,7,3,7,2,4,4,2,2,4,3,2,2,2,3,2,4,2,4,1,4,2,3,2,4,4,3,4,2,3
1481,100,218,24,2,1,,1,3,3,4,2,4,3,4,3,4,4,4,4,3,3,4,4,4,3,3,3,3,4,3,4,3,3,2,2,2,4,4,2,3,2,4,1,3,2,3,3,2,2,2,2,2,2,1,2,3,3
1482,100,300,20,2,2,,3,3,2,1,1,1,3,4,2,3,3,2,1,2,6,2,3,2,1,2,2,3,3,3,5,3,3,2,2,2,1,3,2,4,3,4,2,4,3,2,2,3,4,3,2,4,2,2,2,2,2
1483,100,457,52,2,1,,1,2,2,1,1,1,2,2,3,3,1,6,5,1,2,2,1,4,1,1,2,3,3,1,3,2,2,2,2,2,1,2,4,2,2,2,2,2,3,1,2,2,2,3,2,3,1,4,1,1,3
1484,100,601,22,2,1,,3,2,1,4,2,1,1,2,1,2,1,1,7,1,1,1,1,2,3,1,1,1,7,2,2,4,2,2,1,5,4,4,3,3,1,5,4,5,5,1,3,1,1,1,1,5,2,2,5,1,5
1485,100,900,25,2,1,,1,2,1,1,2,1,1,2,3,1,1,6,6,2,3,3,2,3,2,2,2,1,5,2,3,2,4,4,1,4,2,2,2,2,2,5,2,2,4,1,2,2,2,2,2,5,2,4,2,3,2
1486,100,1123,26,2,1,,1,5,2,2,2,1,4,3,4,6,3,6,3,2,5,5,3,5,6,5,2,6,6,2,2,2,5,2,4,4,2,5,2,1,4,4,4,1,5,2,3,4,2,4,4,2,1,2,2,4,1
1487,100,291,24,2,2,,3,2,3,6,2,3,1,3,1,2,2,1,5,2,6,2,1,5,2,2,2,1,6,2,3,4,3,2,2,4,5,1,4,2,2,4,1,5,5,2,1,2,1,2,2,4,5,4,2,2,4
1488,100,405,43,2,2,,1,2,1,2,2,1,1,2,2,2,1,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,4,4,2,4,2,2,5,2,5,5,1,2,1,2,2,2,5,2,5,4,1,2
1489,100,2331,22,2,2,,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,3,2,3,3,2,4,3,4,5,3,4,3,2,4,1,4,5,2,2,3,2,2,2,4,4,4,2,2,2
1490,100,302,19,1,2,,3,4,3,4,4,3,3,2,5,4,2,4,5,3,4,3,2,3,2,4,2,4,4,2,3,2,3,4,2,3,5,3,3,4,4,4,2,2,3,4,4,2,3,2,2,4,2,2,2,2,2
1491,100,319,21,2,2,,3,1,3,1,2,4,2,2,4,1,1,3,3,5,1,2,2,3,1,2,1,4,3,4,3,3,2,1,2,1,2,1,1,4,2,3,2,2,2,2,2,2,4,3,3,2,2,1,1,1,1
1492,100,2151,20,2,1,,3,3,1,2,1,1,3,2,1,3,3,2,5,3,3,3,2,3,2,4,1,7,6,2,3,2,1,3,4,3,2,1,2,2,1,5,2,3,4,2,2,1,3,2,2,4,4,2,5,4,4
1493,100,320,19,1,2,,3,5,4,2,3,2,5,4,6,6,5,5,2,4,6,4,3,6,3,3,5,5,6,4,6,5,4,2,3,4,4,3,3,4,4,4,2,2,4,3,4,3,4,5,3,4,4,2,3,4,4
1494,100,393,48,2,2,,1,2,1,5,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,2,2,1,2,2,4,2,2,4,2,4,2,2,3,1,5,4,1,4,2,2,1,2,4,2,4,4,1,4
1495,100,990,27,2,1,,3,3,1,2,1,1,2,2,2,3,5,6,3,2,2,1,3,2,1,3,2,1,6,1,2,1,4,1,1,5,5,2,4,2,4,4,1,4,5,3,4,1,2,2,3,4,4,4,4,2,1
1496,100,2453,18,2,2,,3,1,1,1,1,1,2,2,2,2,1,3,2,2,2,2,2,1,2,3,2,1,2,1,2,1,2,2,1,3,1,1,2,4,2,5,2,5,4,1,2,1,1,2,2,5,2,2,1,1,1
1497,100,255,54,2,2,,1,3,2,2,2,2,3,2,2,2,2,1,1,3,3,2,1,2,2,1,3,2,2,2,2,3,2,5,2,5,4,2,5,2,2,5,2,5,5,1,3,2,2,2,2,4,4,5,5,2,5
1498,100,350,21,2,2,,3,1,3,6,2,2,3,3,2,5,2,4,3,5,3,2,1,3,4,6,3,1,5,5,3,1,4,2,2,3,4,2,3,2,4,2,4,4,5,1,2,2,1,4,3,3,4,2,2,3,3
1499,100,350,47,2,1,,1,3,2,1,1,1,2,4,1,2,2,3,3,2,3,2,2,2,3,2,4,1,2,2,2,1,1,5,1,4,5,1,4,2,2,4,2,3,4,3,2,1,4,1,1,4,5,5,4,2,3
1500,100,660,20,2,1,,3,1,1,5,2,3,2,4,1,5,3,2,3,2,2,2,1,1,2,2,2,3,3,2,3,2,4,2,2,5,4,1,2,2,2,4,2,3,5,5,5,1,4,1,2,4,4,2,4,2,4
1501,100,478,22,2,2,,3,4,2,3,1,2,3,3,4,7,5,2,6,2,6,5,3,4,3,5,2,3,6,5,5,2,4,1,4,2,1,3,2,4,4,2,3,3,3,2,2,2,2,5,4,2,1,2,2,3,2
1502,100,299,20,2,2,,1,1,2,1,1,1,2,2,2,3,2,3,2,3,3,2,1,3,2,1,2,1,5,2,3,2,4,1,2,3,1,2,3,1,4,2,3,3,3,2,2,3,2,4,,2,1,2,2,2,1
1503,100,1311,23,1,2,,3,3,2,7,2,2,6,4,3,3,2,7,7,4,5,6,1,7,6,1,2,6,7,3,2,2,2,2,2,2,3,2,1,1,3,3,3,4,4,2,5,1,1,4,2,4,3,4,2,3,1
1504,100,410,27,2,2,,1,3,2,1,1,1,2,5,1,3,1,7,5,2,2,2,3,2,2,1,2,1,3,1,2,2,2,2,2,4,2,3,4,2,2,4,2,4,5,1,1,2,2,2,2,5,3,5,4,1,2
1505,100,671,21,2,1,,1,3,3,2,2,2,2,5,2,3,2,5,2,2,3,2,4,3,2,3,3,3,4,3,3,2,2,2,4,2,4,2,4,2,4,3,4,3,5,2,4,2,1,3,2,4,4,2,2,2,2
1506,100,510,24,2,1,,1,4,3,6,2,4,6,4,6,4,3,6,3,3,5,3,3,6,4,3,3,4,7,4,5,3,4,1,4,1,1,3,2,3,3,2,3,2,2,3,3,2,3,5,3,2,1,2,2,2,2
1507,100,81,90,2,2,,2,4,4,3,4,1,2,4,4,2,3,4,4,4,4,2,2,2,3,4,4,7,2,3,1,4,3,4,4,3,2,1,3,3,,2,2,2,2,3,2,2,3,3,2,2,1,4,2,3,2
1508,100,983,58,2,1,,1,3,2,3,1,2,2,3,2,2,2,3,5,2,2,3,1,2,1,2,2,2,6,2,2,1,1,1,1,4,4,2,5,2,,5,2,2,5,4,1,1,2,2,1,4,2,5,2,2,2
1509,100,389,36,2,2,,4,3,2,2,3,2,1,2,2,2,2,2,2,1,4,3,2,2,2,2,2,2,2,2,2,2,1,5,1,5,3,1,5,2,1,5,1,5,5,1,2,1,1,2,1,5,3,5,3,1,4
1510,100,436,27,2,1,,1,1,2,2,2,2,3,3,3,3,2,4,3,2,2,2,2,4,2,2,3,3,4,2,2,3,2,4,3,4,4,4,3,2,2,3,3,3,5,2,2,2,1,2,2,2,3,4,3,3,4
1511,100,437,56,2,2,,1,2,2,5,1,2,2,3,3,5,2,1,3,3,5,2,1,3,3,1,2,1,4,4,4,5,2,1,2,1,5,2,1,2,1,4,1,4,5,2,3,2,1,5,3,3,4,4,4,3,4
1512,100,234,21,2,1,,3,2,2,2,2,2,3,4,4,2,2,5,2,4,2,2,2,2,5,1,5,4,5,2,3,6,1,5,2,4,4,2,2,2,2,5,3,2,4,1,4,2,2,2,1,4,2,4,3,3,2
1513,100,423,59,2,1,,1,2,2,2,1,2,2,3,2,2,2,6,3,3,2,1,3,2,2,1,2,2,3,3,2,2,2,3,2,4,4,2,4,2,2,4,2,3,3,3,3,4,2,2,2,4,4,5,2,2,2
1514,100,227,22,2,1,,4,2,2,1,2,1,2,2,1,3,2,1,2,1,3,1,2,2,2,2,1,1,3,2,2,2,1,4,2,4,5,1,4,2,2,4,2,4,5,1,3,5,1,2,2,4,5,4,4,3,2
1515,100,8574,23,2,2,,4,5,3,5,2,5,3,4,3,7,4,2,5,2,6,5,3,6,2,2,1,3,7,4,6,6,5,1,5,1,2,2,1,5,5,1,4,2,3,1,3,5,1,4,5,1,2,1,2,3,3
1516,100,751,20,2,2,,3,5,5,2,2,2,2,4,3,6,1,2,2,1,7,3,2,2,1,1,2,2,7,6,6,4,4,1,4,2,1,3,1,4,5,3,4,2,5,2,2,2,1,3,3,2,1,2,2,1,1
1517,100,331,,2,2,,1,1,1,2,1,1,1,3,2,2,1,7,5,1,2,1,1,2,1,2,1,1,3,1,3,5,2,2,1,5,2,1,2,2,1,5,2,4,4,1,2,1,1,1,1,4,2,2,2,1,1
1518,100,506,20,2,1,,3,3,5,6,2,3,7,3,7,6,5,1,3,4,7,3,2,7,3,2,3,7,6,5,6,2,3,2,4,2,5,3,1,5,5,1,3,2,2,5,2,5,3,4,4,2,3,2,3,4,2
1519,100,282,20,2,2,,3,3,2,5,2,1,2,5,2,2,2,2,3,2,3,2,2,3,1,2,1,2,7,3,3,5,2,2,2,4,4,1,1,4,2,4,2,5,5,1,4,1,1,2,2,4,2,1,2,1,2
1520,100,1274,28,2,2,,4,3,1,3,2,1,1,3,2,4,3,5,5,1,2,4,1,1,2,1,1,1,5,2,3,3,2,4,2,4,4,1,3,1,3,5,3,2,3,1,1,2,1,2,1,3,4,3,4,2,4
1521,100,329,20,2,2,,3,2,2,1,1,1,1,2,2,2,1,3,6,2,1,1,6,2,2,2,1,1,5,2,1,1,4,4,1,5,4,2,2,4,2,5,2,2,4,2,2,2,3,1,1,4,3,5,4,1,2
1522,100,285,49,2,2,,1,2,1,2,2,2,2,2,2,1,2,2,6,1,2,2,2,2,1,2,1,1,6,2,2,5,2,4,2,5,4,1,4,1,2,5,1,4,5,2,2,1,1,1,1,4,4,5,4,1,2
1523,100,344,24,2,2,,1,5,3,7,1,6,6,6,7,7,5,1,6,2,7,4,2,7,3,1,3,7,7,3,4,6,5,1,3,1,3,5,1,4,5,1,3,2,1,1,3,3,1,5,5,1,2,2,1,5,2
1524,100,855,27,2,1,,4,5,3,3,2,2,5,2,2,2,5,2,5,4,4,2,1,3,6,2,5,3,2,2,7,2,2,4,1,4,4,2,4,2,2,4,2,4,4,1,2,2,2,2,2,4,5,4,5,3,5
1525,100,437,19,2,2,,3,3,2,2,2,1,3,5,3,3,4,2,6,3,6,3,2,2,5,1,3,3,7,2,3,6,1,4,3,5,4,2,1,2,2,4,2,4,4,3,5,2,1,1,1,3,3,2,4,3,4
1526,100,483,22,2,2,,1,4,2,1,1,1,2,3,6,3,4,1,1,1,3,2,2,7,1,2,2,4,3,2,6,3,2,3,2,2,5,2,2,4,4,4,4,2,2,2,3,3,1,2,2,3,5,1,2,2,5
1527,100,497,23,2,1,,2,4,3,5,2,3,6,3,4,4,3,2,3,2,4,3,3,5,2,3,3,4,7,3,4,2,5,2,3,4,3,3,1,4,3,3,3,2,4,2,4,3,1,4,3,3,3,2,3,2,4
1528,100,492,21,2,2,,4,5,2,5,3,3,3,3,3,5,3,4,4,2,6,5,2,4,3,2,3,3,3,2,3,2,2,3,2,2,2,2,3,4,3,2,2,4,5,1,2,2,2,3,2,4,2,4,2,2,2
1529,100,452,20,2,2,,3,1,2,1,1,3,2,5,2,2,1,3,3,3,1,2,4,2,3,4,2,3,2,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,
1530,100,295,24,2,1,,1,1,2,3,2,2,3,3,5,3,3,5,2,2,3,3,2,2,2,2,2,3,6,3,2,4,3,2,3,3,2,2,2,2,3,4,2,2,3,1,3,3,2,2,2,3,2,5,3,2,3
1531,100,313,44,2,1,,4,3,2,3,2,5,3,5,3,5,1,5,3,3,5,4,3,3,5,2,3,3,6,3,7,5,2,3,2,2,2,2,2,4,2,4,2,2,4,2,2,2,2,2,4,2,2,4,2,4,2
1532,100,900,21,2,2,,3,3,2,1,3,2,1,3,1,3,2,2,1,2,5,3,1,2,3,1,1,1,1,2,2,1,3,2,2,4,3,2,2,2,3,4,4,4,1,1,2,3,1,2,2,4,1,5,1,3,1
1533,100,278,21,2,2,,3,2,3,3,3,2,3,3,3,3,3,6,3,1,4,3,2,3,3,2,3,1,6,3,3,1,3,3,3,3,3,3,2,3,3,3,4,5,5,2,3,3,1,4,3,3,3,3,2,2,2
1534,100,246,22,2,1,,4,3,1,1,4,1,3,3,3,3,2,3,6,1,5,3,3,2,3,2,1,1,6,2,1,2,2,3,2,4,4,2,2,1,4,4,3,2,,1,2,2,2,2,2,2,5,5,5,3,3
1535,100,419,,2,1,,1,2,2,2,2,3,4,3,4,3,2,5,4,3,2,3,2,4,3,1,2,3,7,3,2,5,2,4,2,3,2,2,2,3,2,2,3,3,2,3,3,2,2,2,2,3,2,3,2,3,2
1536,100,290,22,2,2,,2,1,1,3,1,2,1,1,3,2,3,3,1,1,3,1,1,3,1,1,1,2,7,1,2,5,2,2,2,4,1,2,1,1,2,4,2,5,5,2,2,2,1,2,1,4,1,4,1,2,1
1537,100,268,21,2,2,,3,3,3,2,2,2,3,3,2,4,3,3,2,3,5,3,2,3,3,2,2,3,5,3,4,3,3,4,2,2,2,2,2,4,4,2,2,4,4,2,4,2,3,4,3,3,2,2,2,3,2
1538,100,302,22,2,2,,4,2,1,3,1,1,1,5,1,2,1,2,3,1,3,3,1,1,5,2,1,1,6,2,2,2,2,4,2,4,3,2,4,2,2,4,2,5,5,2,2,2,1,2,2,5,4,5,2,1,2
1539,100,250,50,2,2,,1,2,1,3,2,2,1,3,2,2,2,2,3,2,3,2,2,2,2,3,3,2,5,2,2,5,2,3,3,4,4,2,4,2,2,4,3,4,3,2,3,2,2,2,2,4,4,4,3,1,4
1540,100,307,20,2,2,,1,3,3,2,2,2,3,3,1,2,2,6,5,2,3,3,3,4,3,2,2,3,5,3,3,2,2,3,2,3,3,2,2,2,2,3,2,4,4,2,3,3,1,2,2,4,3,3,3,3,2
1541,100,221,20,2,2,,3,1,2,2,3,3,5,2,3,2,2,7,3,2,2,4,2,6,2,2,3,6,6,2,7,1,3,2,4,4,1,4,4,4,4,2,4,5,4,4,3,1,1,5,1,4,2,4,4,1,1
1542,100,701,21,1,1,,3,3,1,3,1,1,2,2,2,3,2,5,2,1,3,2,1,3,2,2,2,1,3,3,2,2,2,4,1,4,2,2,4,4,1,4,2,4,4,1,1,2,2,2,2,4,2,4,2,2,4
1543,100,465,20,2,2,,3,5,2,5,2,3,4,5,5,3,5,2,5,5,3,5,1,3,2,3,3,3,7,2,3,1,3,1,3,2,2,4,2,1,4,2,4,4,5,2,2,2,2,4,2,4,2,2,2,2,3
1544,100,689,20,2,2,,3,3,1,2,2,3,3,4,2,5,1,3,5,1,3,2,3,2,3,3,2,2,6,2,2,1,3,2,2,2,2,2,2,2,2,4,4,4,5,4,3,2,1,4,4,4,1,4,2,2,1
1545,100,392,26,2,2,,1,4,2,1,2,1,1,4,1,2,2,4,4,1,3,1,1,2,1,1,1,1,2,2,1,1,1,4,2,4,5,4,4,2,2,3,4,5,5,5,3,2,2,3,1,5,5,4,5,2,5
1546,100,401,26,2,1,,1,1,2,2,3,3,3,3,4,3,2,6,4,2,3,3,2,2,4,2,2,2,6,4,1,1,2,3,2,4,5,2,4,4,2,4,2,2,4,2,2,2,3,4,3,4,4,3,4,2,4
1547,100,384,20,2,1,,4,3,2,4,1,1,5,3,2,3,3,4,2,1,5,2,1,3,2,2,5,2,3,1,2,2,2,5,1,3,4,1,4,2,3,5,2,2,4,2,3,2,1,3,1,4,5,4,4,2,4
1548,100,400,25,2,2,,1,3,2,2,3,2,3,2,3,2,5,3,2,2,5,2,2,2,3,2,3,4,5,2,5,1,4,2,4,4,2,2,3,1,2,4,2,4,4,4,1,2,1,2,2,4,2,3,4,2,4
1549,100,756,21,2,1,,2,1,2,3,1,2,2,2,4,3,2,4,2,1,2,2,1,3,3,1,3,2,4,3,3,3,4,2,2,2,4,2,3,3,4,2,2,5,3,2,2,2,3,4,2,3,4,4,4,2,3
1550,100,500,20,2,1,,3,2,1,2,1,2,3,2,2,5,2,6,2,1,3,3,1,4,3,1,1,1,4,2,2,1,2,4,3,2,4,2,4,2,1,5,1,4,5,2,2,2,1,5,3,4,4,2,2,3,2
1551,100,1075,56,2,2,,2,4,2,3,2,2,4,6,2,6,3,3,3,3,4,2,5,4,2,3,2,2,5,3,3,2,3,2,3,3,3,1,3,3,3,4,4,,3,2,2,3,2,4,2,3,4,4,2,3,3
1552,100,296,21,2,2,,3,3,1,2,4,2,2,3,2,7,3,5,5,3,3,3,2,6,4,1,6,1,7,2,1,1,2,1,2,1,5,3,3,2,3,1,5,5,2,1,3,2,2,4,2,2,1,1,1,2,1
1553,100,574,21,2,2,,3,3,1,1,1,1,3,3,3,5,2,6,4,3,5,1,2,4,2,1,1,2,5,2,5,4,2,4,4,4,2,4,2,3,4,4,3,3,3,3,2,3,4,1,2,4,2,5,2,3,2
1554,100,556,20,1,2,,3,2,2,2,3,1,3,3,1,4,1,4,2,2,1,2,1,5,1,2,2,1,3,2,5,1,2,2,2,3,4,2,2,3,2,3,3,4,3,1,2,2,1,5,4,4,2,3,2,2,3
1555,100,403,22,2,2,,3,2,2,2,1,3,2,4,2,2,1,4,6,2,1,1,4,2,3,3,4,1,2,3,2,1,3,3,2,4,4,2,2,2,2,3,2,3,4,1,2,2,2,4,1,5,4,4,3,2,3
1556,100,437,20,2,2,,3,3,2,1,2,1,2,2,1,3,2,4,3,2,4,3,3,2,3,3,3,2,5,3,3,3,5,2,2,4,3,2,1,3,2,3,2,4,4,1,3,2,1,2,2,4,3,3,3,3,2
1557,100,337,21,2,2,,3,2,1,3,1,2,2,5,1,6,2,5,2,1,2,3,1,2,1,3,3,2,6,2,5,3,5,2,2,2,1,2,1,5,2,3,2,3,2,2,5,2,1,4,3,2,1,3,2,1,3
1558,100,394,20,2,1,,3,4,2,1,3,1,2,2,1,2,2,3,2,2,5,3,2,2,5,1,3,1,3,2,5,1,3,4,2,5,4,2,4,3,3,4,2,3,4,1,3,2,4,2,2,4,4,4,2,2,2
1559,100,281,24,2,2,,3,2,1,1,2,1,3,1,2,1,1,3,3,1,2,4,2,1,1,1,1,2,3,2,3,2,2,3,1,5,4,1,4,3,3,5,2,2,2,3,3,2,4,1,1,4,3,4,4,2,3
1560,100,512,21,2,2,,3,3,2,2,4,2,2,1,1,2,3,4,3,2,3,3,1,3,2,2,2,1,1,2,4,3,1,3,2,3,4,1,4,3,3,3,1,3,3,1,2,3,3,3,2,4,4,4,3,2,2
1561,100,302,19,2,2,,1,3,2,3,2,3,2,6,3,5,3,4,3,3,5,3,5,5,3,5,5,2,6,5,3,5,4,3,4,2,2,2,2,4,4,3,4,4,4,1,2,2,2,2,3,2,1,2,1,1,2
1562,100,684,22,2,1,,3,7,7,7,4,2,7,6,6,7,7,7,4,6,7,3,3,7,2,6,7,6,2,3,7,5,5,1,3,3,4,4,2,4,5,1,5,3,3,5,5,2,2,2,4,1,3,1,4,5,3
1563,100,745,20,2,2,,3,3,2,2,1,2,1,3,3,5,1,2,6,1,3,3,2,1,2,3,3,1,7,4,4,5,3,1,2,5,1,1,2,4,3,3,2,5,5,3,3,2,2,2,3,3,1,2,1,2,1
1564,100,362,55,2,2,,1,3,2,2,2,2,1,3,2,2,1,3,2,1,2,2,2,2,2,2,2,2,5,3,3,2,2,4,2,4,4,2,4,3,2,5,2,4,4,2,2,2,2,2,2,4,2,5,4,1,4
1565,100,262,25,2,2,,3,2,1,2,2,2,2,2,2,2,3,2,5,3,3,3,2,2,2,3,1,1,5,2,3,3,2,4,2,2,2,2,4,4,2,4,2,4,4,2,4,2,2,3,2,4,2,2,2,2,2
1566,100,504,20,2,1,,3,3,5,1,3,1,2,3,2,2,2,3,2,7,5,3,5,6,2,5,2,4,7,3,5,3,5,2,5,2,4,2,5,3,5,2,2,1,1,5,3,5,5,2,2,2,4,2,2,3,2
1567,100,4589,24,2,2,,4,2,2,1,1,1,2,2,1,3,1,3,2,2,2,2,2,2,3,1,2,1,5,3,3,2,2,1,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,3,2,4,2,4,2,3,2
1568,100,328,52,2,1,,1,4,5,5,2,2,3,4,6,5,4,5,5,4,4,3,3,5,3,4,6,4,6,3,6,3,4,2,2,3,3,3,3,3,3,2,3,4,3,4,3,2,2,4,3,2,4,2,4,3,3
1569,100,693,21,2,1,,5,2,3,2,1,2,3,4,5,4,3,1,2,1,4,3,2,6,1,1,1,4,6,2,2,1,2,3,3,2,3,5,3,4,4,4,2,1,1,4,1,2,4,3,2,3,2,2,2,3,2
